Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"QC","Crops","170","Peru","5419","Yield","210","Lupins","2003","10587.49","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","210","Lupins","2004","10268.69","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","210","Lupins","2005","10881.54","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","210","Lupins","2006","11032.40","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","210","Lupins","2007","11281.33","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","210","Lupins","2008","10697.07","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","210","Lupins","2009","11020.21","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","210","Lupins","2010","11309.26","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","210","Lupins","2011","11595.90","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","210","Lupins","2012","12163.20","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","210","Lupins","2013","12511.52","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","211","Pulses, nes","2003","14074.07","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","211","Pulses, nes","2004","13928.57","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","211","Pulses, nes","2005","13333.33","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","211","Pulses, nes","2006","13870.97","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","211","Pulses, nes","2007","14062.50","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","211","Pulses, nes","2008","14117.65","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","211","Pulses, nes","2009","14444.44","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","211","Pulses, nes","2010","14516.49","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","211","Pulses, nes","2011","14107.14","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","211","Pulses, nes","2012","14705.88","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","211","Pulses, nes","2013","14197.53","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","216","Brazil nuts, with shell","2003","5333.33","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","216","Brazil nuts, with shell","2004","4838.71","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","216","Brazil nuts, with shell","2005","7157.89","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","216","Brazil nuts, with shell","2006","5555.56","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","216","Brazil nuts, with shell","2007","5217.39","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","216","Brazil nuts, with shell","2008","5083.33","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","216","Brazil nuts, with shell","2009","5000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","216","Brazil nuts, with shell","2010","5043.48","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","216","Brazil nuts, with shell","2011","5043.48","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","216","Brazil nuts, with shell","2012","4955.75","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","216","Brazil nuts, with shell","2013","4955.75","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","217","Cashew nuts, with shell","2003","62442.53","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","217","Cashew nuts, with shell","2004","67450.98","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","217","Cashew nuts, with shell","2005","66858.01","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","217","Cashew nuts, with shell","2006","67164.18","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","217","Cashew nuts, with shell","2007","67142.86","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","217","Cashew nuts, with shell","2008","57457.21","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","217","Cashew nuts, with shell","2009","57613.64","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","217","Cashew nuts, with shell","2010","52704.71","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","217","Cashew nuts, with shell","2011","50546.88","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","217","Cashew nuts, with shell","2012","50769.23","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","217","Cashew nuts, with shell","2013","49924.01","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","220","Chestnut","2003","41703.30","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","220","Chestnut","2004","41891.89","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","220","Chestnut","2005","37500.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","220","Chestnut","2006","42105.26","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","220","Chestnut","2007","40000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","220","Chestnut","2008","40476.19","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","220","Chestnut","2009","38738.74","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","220","Chestnut","2010","36225.49","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","220","Chestnut","2011","35136.19","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","220","Chestnut","2012","37735.85","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","220","Chestnut","2013","36538.46","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","222","Walnuts, with shell","2003","29344.26","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","222","Walnuts, with shell","2004","27432.43","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","222","Walnuts, with shell","2005","38055.56","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","222","Walnuts, with shell","2006","40133.33","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","222","Walnuts, with shell","2007","32027.03","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","222","Walnuts, with shell","2008","40422.54","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","222","Walnuts, with shell","2009","32537.31","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","222","Walnuts, with shell","2010","38253.97","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","222","Walnuts, with shell","2011","40945.95","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","222","Walnuts, with shell","2012","41309.52","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","222","Walnuts, with shell","2013","43148.82","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","234","Nuts, nes","2003","17363.90","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","234","Nuts, nes","2004","16580.83","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","234","Nuts, nes","2005","17128.28","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","234","Nuts, nes","2006","20282.89","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","234","Nuts, nes","2007","21857.76","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","234","Nuts, nes","2008","21884.06","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","234","Nuts, nes","2009","21714.29","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","234","Nuts, nes","2010","21333.33","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","234","Nuts, nes","2011","19728.06","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","234","Nuts, nes","2012","19581.28","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","234","Nuts, nes","2013","19704.43","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","236","Soybeans","2003","18044.90","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","236","Soybeans","2004","16315.79","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","236","Soybeans","2005","15354.21","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","236","Soybeans","2006","15704.67","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","236","Soybeans","2007","15571.68","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","236","Soybeans","2008","16906.91","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","236","Soybeans","2009","17213.61","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","236","Soybeans","2010","17757.53","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","236","Soybeans","2011","18090.63","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","236","Soybeans","2012","18211.97","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","236","Soybeans","2013","17897.26","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","242","Groundnuts, with shell","2003","18199.64","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","242","Groundnuts, with shell","2004","16338.36","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","242","Groundnuts, with shell","2005","16632.43","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","242","Groundnuts, with shell","2006","17479.49","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","242","Groundnuts, with shell","2007","15638.10","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","242","Groundnuts, with shell","2008","15488.99","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","242","Groundnuts, with shell","2009","16784.37","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","242","Groundnuts, with shell","2010","16282.93","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","242","Groundnuts, with shell","2011","15703.88","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","242","Groundnuts, with shell","2012","15661.02","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","242","Groundnuts, with shell","2013","15917.27","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","249","Coconuts","2003","158424.37","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","249","Coconuts","2004","162079.21","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","249","Coconuts","2005","156763.71","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","249","Coconuts","2006","146372.36","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","249","Coconuts","2007","130469.66","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","249","Coconuts","2008","124696.52","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","249","Coconuts","2009","120135.34","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","249","Coconuts","2010","128329.32","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","249","Coconuts","2011","132826.09","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","249","Coconuts","2012","138063.32","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","249","Coconuts","2013","153716.38","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","254","Oil, palm fruit","2003","203571.75","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","254","Oil, palm fruit","2004","219467.48","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","254","Oil, palm fruit","2005","192974.62","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","254","Oil, palm fruit","2006","216737.58","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","254","Oil, palm fruit","2007","189334.60","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","254","Oil, palm fruit","2008","189464.29","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","254","Oil, palm fruit","2009","147278.62","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","254","Oil, palm fruit","2010","153136.71","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","254","Oil, palm fruit","2011","107965.43","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","254","Oil, palm fruit","2012","136933.06","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","254","Oil, palm fruit","2013","119310.77","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","260","Olives","2003","49147.10","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","260","Olives","2004","52890.41","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","260","Olives","2005","63154.12","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","260","Olives","2006","54183.59","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","260","Olives","2007","55461.08","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","260","Olives","2008","55400.86","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","260","Olives","2009","48850.05","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","260","Olives","2010","65601.50","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","260","Olives","2011","56389.45","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","260","Olives","2012","69947.84","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","260","Olives","2013","35129.28","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","289","Sesame seed","2003","12894.74","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","289","Sesame seed","2004","10000.00","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","289","Sesame seed","2005","22222.22","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","289","Sesame seed","2006","22222.22","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","289","Sesame seed","2007","23333.33","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","289","Sesame seed","2008","16478.26","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","289","Sesame seed","2009","9391.30","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","289","Sesame seed","2010","8636.36","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","289","Sesame seed","2011","7928.29","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","289","Sesame seed","2012","8091.87","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","289","Sesame seed","2013","8785.96","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","328","Seed cotton","2003","20148.67","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","328","Seed cotton","2004","21111.37","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","328","Seed cotton","2005","22232.28","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","328","Seed cotton","2006","23250.46","Fc","Calculated data"
"QC","Crops","170","Peru","5419","Yield","328","Seed cotton","2007","24090.78","Fc","Calculated data"
